"","CpG","RefRange"
"41700","cg10297257",0.018409664810228
"41701","cg10297430",0.0409093675664248
"41702","cg10297561",0.0288404434755767
"41703","cg10297568",0.0437282440980473
"41704","cg10297721",0.0202408552088455
"41705","cg10298855",0.0294232008504077
"41706","cg10299061",0.0229722772600048
"41707","cg10299448",0.0217698036081203
"41708","cg10299667",0.0212541143111059
"41709","cg10299753",0.0250472980262092
"41710","cg10299838",0.0354175877226484
"41711","cg10300229",0.0409501623632161
"41712","cg10301212",0.0409928514728807
"41713","cg10301338",0.018099646
"41714","cg10301869",0.0351612965002496
"41715","cg10301967",0.0220085663177652
"41716","cg10301990",0.0343840355563334
"41717","cg10302026",0.022707916
"41718","cg10302736",0.04435715657402
"41719","cg10303967",0.036421024438307
"41720","cg10304084",0.0315751832908286
"41721","cg10304803",0.0477924865399326
"41722","cg10305311",0.0469627549563352
"41723","cg10305337",0.04038816
"41724","cg10305485",0.0304965132803342
"41725","cg10305667",0.0219361807433296
"41726","cg10305780",0.0496549305672848
"41727","cg10305851",0.042352222998999
"41728","cg10305951",0.0460010773546095
"41729","cg10306079",0.043927133444295
"41730","cg10306757",0.0422735200000002
"41731","cg10306866",0.0213332352092955
"41732","cg10307076",0.0319123000000001
"41733","cg10307507",0.0481275907535001
"41734","cg10307580",0.0364620584720118
"41735","cg10307802",0.0424101499999999
"41736","cg10307818",0.0244305615180228
"41737","cg10308137",0.0406182148990358
"41738","cg10308265",0.044467155245226
"41739","cg10308445",0.046722268038746
"41740","cg10308682",0.0262150302258864
"41741","cg10308812",0.0181008536312969
"41742","cg10308858",0.0444785061926207
"41743","cg10309269",0.0265829206671786
"41744","cg10309377",0.0386776459703575
"41745","cg10309609",0.0418201963108644
"41746","cg10309835",0.0358884370551506
"41747","cg10310081",0.0277101481753137
"41748","cg10310299",0.0417207717733349
"41749","cg10310756",0.0292883965356383
"41750","cg10311020",0.0443756000000002
"41751","cg10311104",0.0224571207273095
"41752","cg10311315",0.0485160959111042
"41753","cg10311610",0.0270713759556054
"41754","cg10311806",0.0232391346262046
"41755","cg10311833",0.016912788871541
"41756","cg10312334",0.0498977194123326
"41757","cg10312802",0.0305463400000001
"41758","cg10313005",0.0218637644743144
"41759","cg10313093",0.0195196965092624
"41760","cg10313098",0.0423009013749518
"41761","cg10313673",0.0256559604461166
"41762","cg10313675",0.0289264432118799
"41763","cg10313879",0.039857041539425
"41764","cg10314172",0.0481375915652789
"41765","cg10314295",0.0277706566936164
"41766","cg10314411",0.0451026631652577
"41767","cg10314566",0.0465024419027168
"41768","cg10314752",0.0213530768278945
"41769","cg10315128",0.0202054694241811
"41770","cg10315375",0.019896225
"41771","cg10315821",0.0191114173585907
"41772","cg10315922",0.0283407163507556
"41773","cg10316381",0.0143184342258434
"41774","cg10316593",0.042363744
"41775","cg10316834",0.0203372727522254
"41776","cg10316989",0.0221250928202852
"41777","cg10317026",0.0440631099952182
"41778","cg10317145",0.0463700186394578
"41779","cg10317198",0.0259784173429142
"41780","cg10317628",0.0328746752876519
"41781","cg10317681",0.0346476685904601
"41782","cg10317790",0.0462159608107968
"41783","cg10317807",0.039848248643326
"41784","cg10318368",0.0343466174942433
"41785","cg10318443",0.0145238763124032
"41786","cg10318825",0.0420647669377427
"41787","cg10319137",0.0176359401385304
"41788","cg10319600",0.0281018041516498
"41789","cg10319904",0.0189421890090131
"41790","cg10320164",0.0381522310968939
"41791","cg10320211",0.0456205364797734
"41792","cg10320446",0.0224839134893952
"41793","cg10321120",0.0384331085617364
"41794","cg10321208",0.027738064
"41795","cg10321266",0.0161613303643854
"41796","cg10321339",0.024625092
"41797","cg10321366",0.0432104964156074
"41798","cg10322308",0.029923590256128
"41799","cg10322499",0.0418084074589398
"41800","cg10322573",0.0343674507471192
"41801","cg10322744",0.028243327111278
"41802","cg10322909",0.0469118322337976
"41803","cg10323240",0.024261244889482
"41804","cg10324419",0.0340770022787571
"41805","cg10324902",0.0194883973147471
"41806","cg10325088",0.0378836548669488
"41807","cg10325536",0.0366342354168907
"41808","cg10326031",0.0360532400000001
"41809","cg10326224",0.0377595704546081
"41810","cg10326287",0.0311498737159846
"41811","cg10326447",0.0189406298836854
"41812","cg10326806",0.0217365518474901
"41813","cg10326904",0.0362916178432264
"41814","cg10327168",0.0370500159947318
"41815","cg10328220",0.0463307719886672
"41816","cg10328290",0.0326847883347368
"41817","cg10328462",0.0199790439993519
"41818","cg10328831",0.04169958
"41819","cg10328877",0.0285720159237107
"41820","cg10329001",0.0234362729442791
"41821","cg10329331",0.043508533285908
"41822","cg10330019",0.0287485055724386
"41823","cg10330169",0.0484686
"41824","cg10330248",0.0149082774425753
"41825","cg10330371",0.0285658159026847
"41826","cg10331048",0.0254300485580388
"41827","cg10331234",0.0430442131344506
"41828","cg10331424",0.04905846
"41829","cg10331462",0.0330220801501642
"41830","cg10331518",0.0468422343784664
"41831","cg10331637",0.020946384
"41832","cg10331922",0.0340619470318022
"41833","cg10332296",0.0325543617760047
"41834","cg10332437",0.0359172468726723
"41835","cg10332700",0.0485971429450697
"41836","cg10332787",0.0221533665304098
"41837","cg10332816",0.018941510862737
"41838","cg10332972",0.0395555157273269
"41839","cg10333041",0.025352624
"41840","cg10333144",0.0470506999999999
"41841","cg10333333",0.0196632631830674
"41842","cg10333416",0.0399690933764715
"41843","cg10333471",0.0202448708070192
"41844","cg10333594",0.0452779349617565
"41845","cg10333802",0.037010828193485
"41846","cg10334315",0.0216521345313024
"41847","cg10334385",0.0367202593552979
"41848","cg10334927",0.027151452
"41849","cg10334928",0.0410906169272339
"41850","cg10335376",0.0448728880007719
"41851","cg10335493",0.0491655523342838
"41852","cg10335659",0.0347396859532276
"41853","cg10335860",0.0369874818976652
"41854","cg10336025",0.0472877
"41855","cg10336039",0.0487711798534028
"41856","cg10336537",0.0235402129995361
"41857","cg10336568",0.0325165686951667
"41858","cg10336600",0.048145586
"41859","cg10336722",0.03278762
"41860","cg10337079",0.0375756255470964
"41861","cg10337506",0.0456535737283152
"41862","cg10337772",0.0277060191704808
"41863","cg10337819",0.03816356
"41864","cg10338364",0.048110823968003
"41865","cg10338412",0.0322780950463747
"41866","cg10338639",0.0409183518899669
"41867","cg10338764",0.028027359859292
"41868","cg10338817",0.034316113878104
"41869","cg10339344",0.01995035
"41870","cg10339775",0.0352748200225351
"41871","cg10339854",0.0346169060291375
"41872","cg10340033",0.04209918
"41873","cg10340053",0.0246660165337997
"41874","cg10340487",0.0226880280946011
"41875","cg10341152",0.046645854080017
"41876","cg10341482",0.0469014331192684
"41877","cg10341935",0.047755475553716
"41878","cg10342447",0.0444841805090712
"41879","cg10342590",0.0364049426279686
"41880","cg10342884",0.0398982928783144
"41881","cg10342908",0.0261722782395986
"41882","cg10343024",0.0329546917704658
"41883","cg10343327",0.0420755657211677
"41884","cg10343723",0.0497507065728088
"41885","cg10344404",0.0263991464801663
"41886","cg10344433",0.0424903219593268
"41887","cg10344933",0.0476488304131233
"41888","cg10345337",0.0348886747822128
"41889","cg10345980",0.0329350636105991
"41890","cg10346111",0.0490603399999999
"41891","cg10346242",0.0198062221409109
"41892","cg10346758",0.0391561582386395
"41893","cg10347199",0.0444901224995646
"41894","cg10347660",0.0431431499999999
"41895","cg10347813",0.0446329528326299
"41896","cg10347949",0.0470187511249489
"41897","cg10347998",0.0206545887073697
"41898","cg10348074",0.0156285535608368
"41899","cg10348138",0.024329684
"41900","cg10348322",0.0302833104811086
"41901","cg10348523",0.0436572765125306
"41902","cg10348643",0.0212736251035351
"41903","cg10348863",0.0241597873757392
"41904","cg10348920",0.0207640598287597
"41905","cg10349436",0.035926618534879
"41906","cg10349758",0.0263017856209421
"41907","cg10349919",0.0456624878528191
"41908","cg10351477",0.0343595284410723
"41909","cg10351620",0.0281049379456838
"41910","cg10351692",0.0329760245283964
"41911","cg10353108",0.0218025036960894
"41912","cg10353436",0.0218737851638784
"41913","cg10353859",0.0346756851560675
"41914","cg10353870",0.0174299147600704
"41915","cg10353925",0.0462565141838616
"41916","cg10354134",0.0439884822315939
"41917","cg10354730",0.0493902528501283
"41918","cg10354764",0.0399316369331013
"41919","cg10355108",0.047377829529729
"41920","cg10355212",0.0300154408568429
"41921","cg10355466",0.0496402840356215
"41922","cg10355708",0.0487412307341799
"41923","cg10355997",0.022229792172933
"41924","cg10356187",0.0289503856215335
"41925","cg10356277",0.0366357614691288
"41926","cg10356455",0.0214039367255756
"41927","cg10356463",0.0398032496753707
"41928","cg10356544",0.0335941830505848
"41929","cg10356601",0.0303839699886838
"41930","cg10357721",0.0393434091770945
"41931","cg10357909",0.0323673
"41932","cg10358194",0.0268548197045014
"41933","cg10358603",0.0230723846508819
"41934","cg10358907",0.018312897892202
"41935","cg10358981",0.0380981902311248
"41936","cg10359030",0.0305436030999818
"41937","cg10359929",0.0449655244031197
"41938","cg10359932",0.02386951
"41939","cg10360121",0.0176697271642648
"41940","cg10360677",0.0160220781068145
"41941","cg10360928",0.0196399557404475
"41942","cg10361206",0.0294483851835227
"41943","cg10361298",0.0370463443719177
"41944","cg10361696",0.0284678553210784
"41945","cg10361913",0.0205946856040192
"41946","cg10361950",0.0169928370286651
"41947","cg10362426",0.0254601199754846
"41948","cg10362542",0.04514611337598
"41949","cg10362591",0.0284076799753452
"41950","cg10362865",0.0487091022101949
"41951","cg10363578",0.046115505903731
"41952","cg10363951",0.0201373955214951
"41953","cg10363975",0.0181051527641756
"41954","cg10364041",0.0378145647662496
"41955","cg10364182",0.0493107676659074
"41956","cg10364833",0.0250405928523782
"41957","cg10365046",0.0437274298978995
"41958","cg10365178",0.0201563769495445
"41959","cg10365597",0.04087232
"41960","cg10365670",0.0489335021248843
"41961","cg10366010",0.0239426434357214
"41962","cg10366018",0.0441353809882623
"41963","cg10366647",0.0416432586599729
"41964","cg10367137",0.0325242634695448
"41965","cg10367296",0.0354336786417018
"41966","cg10367730",0.0366988994818661
"41967","cg10367743",0.0314141871311023
"41968","cg10368052",0.0390117088643569
"41969","cg10368408",0.0283565478478958
"41970","cg10369116",0.0259282019768355
"41971","cg10369451",0.0378712595898601
"41972","cg10369509",0.030464779574024
"41973","cg10369539",0.0332804333277018
"41974","cg10369585",0.031715122
"41975","cg10369780",0.017728594
"41976","cg10369796",0.03746594162459
"41977","cg10371037",0.0432996145589435
"41978","cg10372372",0.0472324581837887
"41979","cg10372548",0.0372585311343714
"41980","cg10373003",0.0469133706385026
"41981","cg10373030",0.0388981577644755
"41982","cg10373086",0.0262609805664777
"41983","cg10373645",0.0400105785021491
"41984","cg10373676",0.02818529
"41985","cg10373733",0.0361278759675253
"41986","cg10374258",0.03222512
"41987","cg10375016",0.0398815957789039
"41988","cg10375802",0.0290854400938243
"41989","cg10376053",0.038903952
"41990","cg10376286",0.044973563522112
"41991","cg10376337",0.0406125229533298
"41992","cg10376725",0.037390954
"41993","cg10377191",0.0172629020381379
"41994","cg10377211",0.026995728
"41995","cg10377245",0.029198123877263
"41996","cg10377270",0.0176380654338118
"41997","cg10377451",0.019038446
"41998","cg10377644",0.04231646155108
"41999","cg10377713",0.0402087628696497
"42000","cg10377726",0.0321536972139378
"42001","cg10377764",0.0205557941417704
"42002","cg10378521",0.0438674706018282
"42003","cg10378631",0.0380187112764495
"42004","cg10378667",0.04518252
"42005","cg10379112",0.0346237666456504
"42006","cg10379209",0.0427243397890587
"42007","cg10379476",0.0353561745433492
"42008","cg10379872",0.026919984
"42009","cg10379951",0.0365903113959351
"42010","cg10380200",0.04394108
"42011","cg10380293",0.0385971176296104
"42012","cg10380643",0.0481275794723872
"42013","cg10380709",0.0246749301812558
"42014","cg10381055",0.04654306
"42015","cg10381114",0.0309775056141976
"42016","cg10381409",0.0283741620462982
"42017","cg10381455",0.0209691332408444
"42018","cg10381488",0.0333914418465495
"42019","cg10381637",0.034610020469658
"42020","cg10382139",0.0251550013338525
"42021","cg10382365",0.0372448694676011
"42022","cg10382410",0.0326094003382124
"42023","cg10382497",0.0387300215589306
"42024","cg10382835",0.0336293205640091
"42025","cg10383028",0.0419897712506333
"42026","cg10383306",0.0453441200000001
"42027","cg10383367",0.0199611071512477
"42028","cg10383396",0.0261347774509285
"42029","cg10383568",0.0457974249809175
"42030","cg10383829",0.023346774
"42031","cg10383839",0.0174733158288747
"42032","cg10383999",0.023394228684717
"42033","cg10384064",0.0472208360932012
"42034","cg10384134",0.0205954359341093
"42035","cg10384294",0.0377121494294866
"42036","cg10384784",0.0320466811682697
"42037","cg10385251",0.0445405769343985
"42038","cg10386045",0.0298617495164394
"42039","cg10386445",0.0331497447588217
"42040","cg10386659",0.0446290270031719
"42041","cg10386887",0.0489755729233625
"42042","cg10386914",0.0385187877234188
"42043","cg10387405",0.0339669556337404
"42044","cg10387416",0.0268786008668665
"42045","cg10387512",0.0480440603847053
"42046","cg10387761",0.0272046831387298
"42047","cg10387807",0.022367168
"42048","cg10387890",0.0274100443573295
"42049","cg10387901",0.041502112
"42050","cg10388430",0.0491611142702738
"42051","cg10388442",0.0360866656213704
"42052","cg10388667",0.0467335800000001
"42053","cg10389584",0.0260993456431724
"42054","cg10389722",0.0494036387113399
"42055","cg10390589",0.0471865175457396
"42056","cg10390922",0.0216444275696324
"42057","cg10390926",0.0294165534592228
"42058","cg10390979",0.0400006241150642
"42059","cg10391212",0.0238044233918116
"42060","cg10391629",0.0256475458080978
"42061","cg10391895",0.036222738
"42062","cg10391950",0.0181554694913649
"42063","cg10392164",0.026060448
"42064","cg10392378",0.0315100409705321
"42065","cg10392504",0.0243507397547303
"42066","cg10392768",0.0245809454655216
"42067","cg10392840",0.03728405
"42068","cg10393333",0.0197826146385104
"42069","cg10393369",0.0480055055697641
"42070","cg10394385",0.0237575080879842
"42071","cg10395711",0.0320665711356151
"42072","cg10395806",0.0335576416086221
"42073","cg10395934",0.0453011713977056
"42074","cg10396041",0.0403774705405285
"42075","cg10396281",0.042150595863779
"42076","cg10396357",0.0266284593922109
"42077","cg10396470",0.0218902975027153
"42078","cg10396588",0.04876858659599
"42079","cg10396609",0.0225303278044695
"42080","cg10396616",0.04379666
"42081","cg10396701",0.0407729612008589
"42082","cg10397070",0.0228493258195534
"42083","cg10397322",0.031855860957364
"42084","cg10397628",0.0261651448680637
"42085","cg10397774",0.0383793649797042
"42086","cg10397932",0.0471321070931618
"42087","cg10398005",0.0235707890756305
"42088","cg10398288",0.0221619439089576
"42089","cg10398590",0.0419663777398725
"42090","cg10398682",0.0313533503370754
"42091","cg10398761",0.0440552817132877
"42092","cg10398950",0.0269149785770498
"42093","cg10399165",0.0235388889293586
"42094","cg10399369",0.0487958468722507
"42095","cg10399696",0.0235153329858886
"42096","cg10399865",0.0446119101074436
"42097","cg10399944",0.0167648421058549
"42098","cg10400269",0.022479128
"42099","cg10400440",0.0244142299958724
"42100","cg10400825",0.0163151315837898
"42101","cg10400937",0.025916112
"42102","cg10401017",0.0359892033573834
"42103","cg10401367",0.0208909501374912
"42104","cg10402471",0.03241795666194
"42105","cg10402626",0.0197372029422285
"42106","cg10403048",0.0339149305038942
"42107","cg10403539",0.0488245276188427
"42108","cg10403906",0.0199961821216131
"42109","cg10404010",0.0301517847836256
"42110","cg10404142",0.0342649594548841
"42111","cg10404950",0.0314072561954579
"42112","cg10405239",0.0178685162239562
"42113","cg10406295",0.0399173802379885
"42114","cg10406360",0.0495495199999999
"42115","cg10406470",0.0444342057740484
"42116","cg10406753",0.0250444348286385
"42117","cg10407136",0.0263382059227096
"42118","cg10407552",0.0382437
"42119","cg10407585",0.0489798564356907
"42120","cg10409131",0.0482216358486151
"42121","cg10409248",0.0467402493614241
"42122","cg10410852",0.0453157843675677
"42123","cg10411126",0.0300348859280666
"42124","cg10411339",0.0367226126207904
"42125","cg10413281",0.0229659073500603
"42126","cg10413342",0.0285275178011955
"42127","cg10413464",0.033452254673202
"42128","cg10413954",0.0263753480619879
"42129","cg10414058",0.045389392074119
"42130","cg10414229",0.0368559664860114
"42131","cg10414736",0.0280409560982001
"42132","cg10415103",0.020170313122049
"42133","cg10415235",0.0209025842263792
"42134","cg10415664",0.0481050018452645
"42135","cg10416527",0.0306956747996924
"42136","cg10416593",0.0430056146064133
"42137","cg10417151",0.01515843989745
"42138","cg10418044",0.0443130116759394
"42139","cg10418217",0.0250766461747133
"42140","cg10418567",0.0185592369501192
"42141","cg10418598",0.0372379749640368
"42142","cg10419011",0.0284242770872804
"42143","cg10420159",0.0462725876753277
"42144","cg10420380",0.0353655086902673
"42145","cg10420517",0.0221327002510427
"42146","cg10420942",0.040504755
"42147","cg10420989",0.0427455922666934
"42148","cg10421188",0.0499745767296318
"42149","cg10421688",0.0460843453488367
"42150","cg10422047",0.0391630277517044
"42151","cg10422825",0.0207949503771381
"42152","cg10423031",0.0204677570320826
"42153","cg10423227",0.023928972
"42154","cg10423743",0.0440423324069119
"42155","cg10423830",0.0447479637216576
"42156","cg10423910",0.0206644409893607
"42157","cg10424330",0.04513572
"42158","cg10425506",0.0344091413576994
"42159","cg10425624",0.0496416522591578
"42160","cg10425827",0.0466045324108386
"42161","cg10425946",0.0164568947758493
"42162","cg10426062",0.0414942983591735
"42163","cg10426422",0.0459711374259753
"42164","cg10426502",0.0446429201017795
"42165","cg10426652",0.0211892295274577
"42166","cg10426893",0.0324248862730136
"42167","cg10427811",0.0493056372535272
"42168","cg10428805",0.0197637063056325
"42169","cg10429262",0.04209523
"42170","cg10429706",0.0470085772796997
"42171","cg10429747",0.016977564
"42172","cg10430123",0.0190327829414426
"42173","cg10430126",0.0478858951668896
"42174","cg10430428",0.0282582784155037
"42175","cg10430742",0.0496739214013192
"42176","cg10431512",0.0464669946711763
"42177","cg10431950",0.0450093897794195
"42178","cg10432177",0.0202603955924738
"42179","cg10432360",0.0310729378306358
"42180","cg10432440",0.0283338938717938
"42181","cg10432620",0.02390742
"42182","cg10432632",0.0183199480286147
"42183","cg10432662",0.0495212194989428
"42184","cg10432846",0.0466337995563835
"42185","cg10433231",0.035391800766624
"42186","cg10434210",0.0440625920896298
"42187","cg10434344",0.0413396439221413
"42188","cg10434653",0.0398613555326637
"42189","cg10434947",0.0217456071387711
"42190","cg10435003",0.0197818621198642
"42191","cg10435235",0.0415925457975592
"42192","cg10435706",0.039410087294425
"42193","cg10435967",0.0471430199999999
"42194","cg10436014",0.023120302
"42195","cg10436041",0.017701451141228
"42196","cg10436286",0.04891544
"42197","cg10436414",0.024132516
"42198","cg10436540",0.0224596664718621
"42199","cg10436594",0.0248778761832515
"42200","cg10437265",0.044940364
"42201","cg10437377",0.044635251268055
"42202","cg10437415",0.0421391328171448
"42203","cg10437429",0.0222855412751749
"42204","cg10437571",0.0215505662402906
"42205","cg10437839",0.0434616050256796
"42206","cg10438011",0.037967516127105
"42207","cg10438560",0.0437781611336976
"42208","cg10438653",0.0254929270102675
"42209","cg10438977",0.0329373663518799
"42210","cg10439691",0.0448324487419356
"42211","cg10439914",0.0449779594549417
"42212","cg10440483",0.0270464241831436
"42213","cg10440583",0.0222513404927847
"42214","cg10441424",0.0436310729732382
"42215","cg10441983",0.045537360771259
"42216","cg10442056",0.0332487525008984
"42217","cg10442113",0.0372061040814935
"42218","cg10442148",0.0337164443999479
"42219","cg10442445",0.0433359650429896
"42220","cg10442703",0.021722904
"42221","cg10442750",0.0241186076128112
"42222","cg10442913",0.0232642757655178
"42223","cg10443187",0.01948568
"42224","cg10443987",0.0327784319813972
"42225","cg10444037",0.027265606
"42226","cg10444066",0.0219392737496762
"42227","cg10444281",0.03569286
"42228","cg10444350",0.0211053392558745
"42229","cg10444528",0.0227227557163864
"42230","cg10444530",0.0347983488135015
"42231","cg10444556",0.0361483975982414
"42232","cg10444928",0.0495818743470913
"42233","cg10444953",0.0430122693676798
"42234","cg10445048",0.0251110143407516
"42235","cg10445487",0.022752976107495
"42236","cg10446102",0.0203358974272322
"42237","cg10446179",0.0234222431663676
"42238","cg10446968",0.019580032
"42239","cg10447539",0.0449766
"42240","cg10447644",0.0488743800980933
"42241","cg10448528",0.0226422931977914
"42242","cg10448725",0.0403554552786138
"42243","cg10448759",0.0358922336118502
"42244","cg10448795",0.0344778010802382
"42245","cg10449070",0.0215947505437578
"42246","cg10449866",0.0176219103030078
"42247","cg10450178",0.0239711410338113
"42248","cg10450921",0.0300695585415294
"42249","cg10451314",0.0443499979255435
"42250","cg10451401",0.0207780667303117
"42251","cg10452206",0.0192680106965809
"42252","cg10452542",0.0437580063041076
"42253","cg10453040",0.012881535752442
"42254","cg10453230",0.0383980020900234
"42255","cg10453977",0.0320941891787201
"42256","cg10454121",0.04995603805979
"42257","cg10454187",0.0456017890929642
"42258","cg10454248",0.0394633134626246
"42259","cg10454268",0.0163204513033129
"42260","cg10454514",0.0199864623974062
"42261","cg10454529",0.0306390574620721
"42262","cg10455560",0.018347556
"42263","cg10455676",0.0226453783704878
"42264","cg10455704",0.0193416559820743
"42265","cg10455757",0.018780932
"42266","cg10456069",0.0258772991675675
"42267","cg10456459",0.04733025681505
"42268","cg10456937",0.024601744
"42269","cg10457079",0.0478851807162057
"42270","cg10457504",0.032222056
"42271","cg10457563",0.028439786
"42272","cg10457846",0.0137365127631859
"42273","cg10457895",0.021826623034242
"42274","cg10458142",0.0247977544897202
"42275","cg10458187",0.023928298
"42276","cg10458359",0.0471482900802385
"42277","cg10458581",0.0167546843784721
"42278","cg10458876",0.018435364
"42279","cg10459029",0.0214048069697442
"42280","cg10459054",0.0489961777000987
"42281","cg10459344",0.0434990891409334
"42282","cg10459387",0.0480147661217849
"42283","cg10459515",0.0175671274418184
"42284","cg10459672",0.039079166
"42285","cg10460001",0.0400053992858674
"42286","cg10460003",0.0422333019194997
"42287","cg10460130",0.047879549389828
"42288","cg10460470",0.0214616060390244
"42289","cg10460820",0.0247480237844609
"42290","cg10460873",0.022112954
"42291","cg10461095",0.02696856
"42292","cg10461852",0.0371867778123448
"42293","cg10461860",0.0320286160321204
"42294","cg10462108",0.024668914
"42295","cg10462529",0.0363735464684788
"42296","cg10464454",0.0388343378114139
"42297","cg10464529",0.0362187276357646
"42298","cg10464585",0.0288557062391699
"42299","cg10464656",0.0495725438639807
"42300","cg10465519",0.0210694682101014
"42301","cg10465680",0.0353492687043546
"42302","cg10466107",0.0241846076955752
"42303","cg10467432",0.0437991944099292
"42304","cg10467681",0.0217973353372815
"42305","cg10468059",0.0160305268286186
"42306","cg10468340",0.0254143685379004
"42307","cg10468373",0.0197871294231503
"42308","cg10468862",0.0208963037762933
"42309","cg10469553",0.0240911373295655
"42310","cg10469774",0.0495986560926896
"42311","cg10469906",0.0408542698410366
"42312","cg10470200",0.0472686999999999
"42313","cg10470282",0.0298886495870497
"42314","cg10470447",0.0269099255701768
"42315","cg10470489",0.0259416287741643
"42316","cg10470524",0.0266675271039624
"42317","cg10470783",0.0306239892521367
"42318","cg10470873",0.0257613693300282
"42319","cg10470963",0.0214518623723389
"42320","cg10471683",0.0443154031664221
"42321","cg10472067",0.0484746099169159
"42322","cg10472244",0.0461202894491825
"42323","cg10473157",0.0383148646795979
"42324","cg10473508",0.0388403908369158
"42325","cg10473588",0.0374494420640867
"42326","cg10474368",0.0344332981555933
"42327","cg10474377",0.049330150719229
"42328","cg10474546",0.0445041703265185
"42329","cg10474755",0.0280191680188439
"42330","cg10475056",0.0460986993176212
"42331","cg10475341",0.0217970762635063
"42332","cg10475433",0.013967026
"42333","cg10475477",0.01958809
"42334","cg10475489",0.0311212862238921
"42335","cg10475953",0.025930228
"42336","cg10476224",0.0240461079495277
"42337","cg10476558",0.0491044599750295
"42338","cg10477073",0.0453167800000001
"42339","cg10477079",0.0169280518976305
"42340","cg10477603",0.042501184
"42341","cg10477754",0.026681634494898
"42342","cg10478199",0.0311158410427493
"42343","cg10478310",0.0205783592290389
"42344","cg10478435",0.0407577118726217
"42345","cg10479053",0.0258146353251814
"42346","cg10479243",0.0496867913052421
"42347","cg10479325",0.0462329708732394
"42348","cg10480038",0.019243063132897
"42349","cg10480329",0.0487653989684769
"42350","cg10480584",0.0337511156089441
"42351","cg10480648",0.0483756491131452
"42352","cg10480735",0.0460062087035065
"42353","cg10480741",0.0174012358617715
"42354","cg10481100",0.0453445557451245
"42355","cg10481417",0.0173502281995653
"42356","cg10481534",0.0435339574484928
"42357","cg10482024",0.04932678
"42358","cg10482149",0.0314759661317922
"42359","cg10482356",0.0452106431503621
"42360","cg10482750",0.0161011900692595
"42361","cg10483776",0.0235601924900439
"42362","cg10483825",0.021800490363743
"42363","cg10483909",0.0171905649726678
"42364","cg10484485",0.019441572
"42365","cg10484659",0.0383537272589877
"42366","cg10485447",0.018852432
"42367","cg10485472",0.0180129985305853
"42368","cg10485881",0.0278526667197015
"42369","cg10486013",0.0347337979485107
"42370","cg10486439",0.0409686587420702
"42371","cg10486505",0.0252552653033149
"42372","cg10486879",0.0178167038408163
"42373","cg10486909",0.0216307865366423
"42374","cg10487127",0.0166740193275749
"42375","cg10488141",0.0285826003179637
"42376","cg10488185",0.025874247283656
"42377","cg10488476",0.021048094480509
"42378","cg10488637",0.024514722
"42379","cg10489353",0.0293312673848125
"42380","cg10489428",0.0198116650137099
"42381","cg10489588",0.0273481985775333
"42382","cg10489786",0.023832508
"42383","cg10489928",0.04833932
"42384","cg10490196",0.017616674
"42385","cg10490202",0.0300193207400246
"42386","cg10490271",0.0373760100776737
"42387","cg10490717",0.0210957675541083
"42388","cg10490745",0.024877287728385
"42389","cg10491544",0.0208261845600186
"42390","cg10491648",0.0276358302520344
"42391","cg10491993",0.0291557008344814
"42392","cg10492129",0.0416266352185914
"42393","cg10492417",0.0487393611287275
"42394","cg10492716",0.04312218
"42395","cg10492953",0.0439525655627494
"42396","cg10493075",0.0391800828201648
"42397","cg10493330",0.0485352417731284
"42398","cg10493356",0.0399581184602437
"42399","cg10493739",0.0191219211217196
"42400","cg10494257",0.035994741615952
"42401","cg10494397",0.0462792308272807
"42402","cg10494449",0.0440142163000616
"42403","cg10494556",0.0404958491760549
"42404","cg10494615",0.0471834599999998
"42405","cg10495392",0.0354340205287609
"42406","cg10495424",0.0239514280826518
"42407","cg10495758",0.0251383356631531
"42408","cg10496030",0.0227486293361244
"42409","cg10496082",0.0478448520334604
"42410","cg10496560",0.0323600039773678
"42411","cg10496915",0.0205002392284898
"42412","cg10497173",0.0203604668470865
"42413","cg10497569",0.0138354201622416
"42414","cg10497720",0.0489003901106539
"42415","cg10497918",0.0290114998325501
"42416","cg10498361",0.03739166376122
"42417","cg10498390",0.0170042267874963
"42418","cg10498429",0.0246485789279181
"42419","cg10498476",0.044597181819118
"42420","cg10498717",0.0291961095591844
"42421","cg10498747",0.025524706
"42422","cg10498813",0.0262671934127441
"42423","cg10498963",0.0226590193894366
"42424","cg10499166",0.038139182
"42425","cg10499926",0.020202332194592
"42426","cg10500335",0.018994093662571
"42427","cg10500406",0.0477605757894524
"42428","cg10500474",0.0461252947371336
"42429","cg10500503",0.043804538278187
"42430","cg10500579",0.047998155695194
"42431","cg10500581",0.0231197234303385
"42432","cg10500609",0.0286781122610338
"42433","cg10501036",0.031444323495224
"42434","cg10501128",0.0196559563171819
"42435","cg10501177",0.0408138120493916
"42436","cg10501305",0.0455748566154908
"42437","cg10501828",0.0362722700890329
"42438","cg10501880",0.0175838564933535
"42439","cg10501896",0.02290695
"42440","cg10502149",0.0362070780117172
"42441","cg10502508",0.0229313615980161
"42442","cg10503028",0.025565360916939
"42443","cg10503037",0.0468821131230749
"42444","cg10503219",0.0202190496328524
"42445","cg10503234",0.0421179230970424
"42446","cg10503298",0.0274732311570236
"42447","cg10503473",0.0352348725526791
"42448","cg10503655",0.034828015647306
"42449","cg10503736",0.0471288961680607
"42450","cg10503854",0.0361928287646896
"42451","cg10503891",0.0355568446351194
"42452","cg10503906",0.0418797577866853
